gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerType,NumInternetServices
Female,1,Yes,No,-0.9923315820609102,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6393578407155466,-0.7351060388780746,Yes,Both,-0.5617363607765944
Male,1,Yes,Yes,0.06632271016745371,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.4668739931220043,0.5935543404695002,No,Both,1.603138708416048
Male,0,No,No,-0.5851568542807702,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,-1.0356146123481262,-0.7629206470585198,No,Internet only,-0.02051759347843376
Male,0,Yes,Yes,0.9621071112837616,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,0.700839964488717,1.109084096530851,No,Both,0.5207011738197268
Female,0,No,No,0.1477576557234817,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-0.9940726368257138,-0.4466811248673686,No,Internet only,-0.02051759347843376
Female,0,Yes,No,-0.9516141092828962,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.5321258690164866,-0.8106311922562222,Yes,Internet only,0.5207011738197268
Male,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.667606384070787,-0.9682767153852002,Yes,Both,-0.02051759347843376
Male,0,No,No,-0.8294616909488542,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.2695805837148395,-0.716820305189265,Yes,Both,-0.02051759347843376
Female,1,Yes,Yes,1.0028245840617755,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0148972994381558,1.4503810294222286,No,Both,1.0619199411178875
Female,0,No,No,0.39206249239156565,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),0.3036986784944536,0.3885732510001296,Yes,Both,1.603138708416048
Female,0,Yes,Yes,0.02560523738943971,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.3380401941512896,-0.6791239012397164,Yes,Phone only,-1.102955128074755
Male,0,Yes,No,1.5321517301759575,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.6592979889663044,1.5115908134830813,No,Both,0.5207011738197268
Female,0,No,No,1.4507167846199296,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,-0.6584134746046206,0.3553986509181395,No,Internet only,0.5207011738197268
Male,0,No,Yes,-1.2773538915070082,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3313934780677035,-0.994811983934824,No,Internet only,-1.102955128074755
Female,0,No,No,0.1884751285014957,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),1.1810652015278058,0.5565858366547295,No,Both,0.5207011738197268
Female,0,No,Yes,-1.1552014731729663,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.306468292754256,-0.9685634639231431,No,Phone only,-1.102955128074755
Male,0,No,No,-1.2773538915070082,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.46732038720152297,-0.9833420424171146,No,Both,-0.5617363607765944
Male,0,No,No,-0.5037219087247422,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),-0.32441599140442395,-0.49152418468564374,No,Internet only,1.603138708416048
Male,0,Yes,Yes,1.6135866757319857,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.12091398619583849,1.136236977316044,No,Both,1.0619199411178875
Female,0,No,No,-0.055829708166588284,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.8354359651813339,0.23255998877944103,Yes,Both,-0.02051759347843376
Male,1,Yes,No,-0.5851568542807702,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.4582348274378279,-0.37810410913937187,Yes,Both,-0.5617363607765944
Male,0,Yes,No,-0.8701791637268682,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),-0.3227543123835276,-0.7374220847614582,No,Both,-0.5617363607765944
Female,0,Yes,Yes,0.02560523738943971,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.4942380221155607,-0.7227758517465371,No,Phone only,-1.102955128074755
Female,1,No,No,1.2064119479518456,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,0.6543129519036153,1.1820285130675139,No,Both,-0.5617363607765944
Female,0,No,No,-1.2773538915070082,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,-0.9591773773868874,-0.9898710860502722,No,Internet only,-0.02051759347843376
Male,0,Yes,No,-0.6665917998367983,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.531348704357274,-0.4228148234785965,No,Both,-0.02051759347843376
Male,0,Yes,Yes,-0.4222869631687143,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0.4615581854796212,-0.27174245914245965,No,Both,1.0619199411178875
Female,0,Yes,Yes,0.6770848018376636,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.10008932358339634,0.3284001731918392,No,Both,0.5207011738197268
Male,0,Yes,Yes,0.1477576557234817,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),-0.0352838417684327,-0.04024815870330698,No,Both,0.5207011738197268
Male,0,Yes,No,0.39206249239156565,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1.1528166581725656,0.8197989369063168,Yes,Both,1.0619199411178875
Male,1,No,No,-1.1552014731729663,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.3147766878587386,-0.9604903897010629,Yes,Internet only,-1.102955128074755
Female,0,No,No,-0.8294616909488542,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,0.3086837155571428,-0.6207374873986076,Yes,Both,0.5207011738197268
Female,0,No,No,-0.055829708166588284,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.7589987302200945,0.19609880930103038,No,Both,0.5207011738197268
Male,0,Yes,No,-1.114484000394952,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.8105107798678864,-0.8234025309845947,No,Both,-0.02051759347843376
Male,0,Yes,Yes,1.3692818390639017,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.4875913060319748,-0.39947790400602634,No,Phone only,-1.102955128074755
Female,1,No,No,-0.7073092726148122,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.32441599140442395,-0.6717125544128889,Yes,Both,-0.5617363607765944
Male,0,No,No,1.2878468935078735,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3173228812413191,1.9467648061809413,No,Both,1.0619199411178875
Male,0,Yes,Yes,-0.9108966365048822,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.4859296270110782,-0.909316804468206,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-1.0330490548389242,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.8304509281186442,-0.7371353362235156,Yes,Both,0.5207011738197268
Male,0,No,No,-0.1372646537226163,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-1.0123511060555754,-0.5624613614567076,No,Internet only,-0.02051759347843376
Male,0,No,No,1.0028245840617755,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.4659894787603203,-0.5091481909792009,No,Phone only,-1.102955128074755
Female,0,No,No,0.5549323835036216,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,0.6476662358200291,0.6916664556055985,No,Both,-0.02051759347843376
Male,0,No,No,0.8399546929497197,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.4992230591782503,-0.5742621666720431,No,Phone only,-1.102955128074755
Female,0,No,No,-0.6258743270587842,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),0.5014384819811368,-0.3936767605076465,No,Both,1.603138708416048
Female,0,Yes,Yes,0.2291926012795097,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.4809445899483886,-0.6765872795579154,No,Phone only,-1.102955128074755
Male,0,No,No,-0.7073092726148122,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,-1.4942380221155607,-0.8713336519807147,No,Phone only,-1.102955128074755
Female,0,No,No,-0.4222869631687143,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.47895214034779854,-0.5209489961945365,No,Internet only,0.5207011738197268
Male,0,Yes,No,-0.7480267453928262,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6775764581961663,-0.5031485292622453,Yes,Both,-0.5617363607765944
Female,0,Yes,No,1.0028245840617755,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),0.32696218478700423,0.9216608406155121,No,Both,1.0619199411178875
Male,1,No,No,-0.8701791637268682,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.4781749756885862,-0.6405672516763397,No,Both,-0.5617363607765944
Female,0,Yes,Yes,-1.2773538915070082,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.475959552885699,-0.9967309933810561,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,-0.8294616909488542,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.4526960465931482,-0.8901046524260429,No,Phone only,-1.102955128074755
Male,1,Yes,No,-1.1959189459509803,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9916337931456046,-0.8823844994814308,Yes,Both,-0.02051759347843376
Male,0,No,Yes,0.1477576557234817,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9949571511873979,0.5438365555061987,No,Both,0.5207011738197268
Male,0,No,No,-0.6665917998367983,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9800020399993293,-0.35137032237117244,Yes,Both,0.5207011738197268
Male,0,Yes,Yes,1.3285643662858877,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),0.255509986888455,1.0473449305537965,Yes,Both,1.0619199411178875
Male,0,No,No,-1.2366364187289942,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.33859393793328,-0.9387636735569405,No,Both,-0.5617363607765944
Female,0,No,No,0.39206249239156565,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3439097455756632,0.9356894613948644,Yes,Both,1.0619199411178875
Male,0,Yes,Yes,1.6135866757319857,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.5682364133966908,2.538106464158383,No,Both,2.1443574757142088
Male,0,No,No,1.2064119479518456,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.4925763430946641,-0.45265872900448245,No,Phone only,-1.102955128074755
Female,0,No,No,-1.0737665276169381,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8304509281186442,-0.7619059983857993,No,Both,-0.02051759347843376
Male,0,Yes,No,0.6363673290596497,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,-1.4859296270110782,-0.5486753740556146,No,Phone only,-1.102955128074755
Male,0,No,No,0.1070401829454677,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.4685356721429008,0.7701473246825404,No,Both,1.603138708416048
Male,0,No,Yes,0.7992372201717056,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),-1.4992230591782503,-0.5961432858750578,No,Phone only,-1.102955128074755
Female,0,No,No,-1.2773538915070082,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.3247467619841176,-0.9947237536154568,No,Internet only,-1.102955128074755
Male,0,Yes,No,-1.0737665276169381,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6011392232349269,-0.802668405933351,Yes,Both,-0.5617363607765944
Female,0,Yes,No,1.5728692029539715,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9451067805605029,1.8644900333712187,No,Both,2.1443574757142088
Female,0,Yes,Yes,1.4099993118419156,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),0.6659447050498906,1.4639905561845876,No,Both,0.5207011738197268
Male,1,No,No,1.1249770023958177,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,0.23224648059590386,0.9241312895577882,No,Both,0.5207011738197268
Male,0,Yes,Yes,-0.38156949039070026,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-1.143623748706399,-0.7062767820249091,No,Internet only,-0.5617363607765944
Male,0,No,Yes,0.2699100740575237,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),-0.32940102846711344,-0.038836473593435145,No,Internet only,1.0619199411178875
Male,0,Yes,Yes,-0.7073092726148122,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,-1.5042080962409397,-0.8999423330354627,No,Phone only,-1.102955128074755
Male,1,Yes,No,0.8399546929497197,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2990444120114573,1.4142286560616026,Yes,Both,1.0619199411178875
Male,0,Yes,Yes,-0.34085201761268624,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.3480102682766686,-0.7370250483243068,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,0.1884751285014957,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-1.509193133303629,-0.7040710240407342,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,-1.114484000394952,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6260644085483744,-0.8273949529359512,Yes,Both,-0.02051759347843376
Female,1,Yes,No,0.7178022746156777,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,1.1926969546740815,1.283758071297659,No,Both,0.5207011738197268
Female,0,No,No,0.8806721657277337,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.9750170029366396,1.2269156880454724,No,Both,0.5207011738197268
Female,0,No,No,-1.1959189459509803,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3253005057661078,-0.902633357776156,No,Both,-0.5617363607765944
Male,0,No,No,1.4507167846199296,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,1.4519188819339357,2.1602380638893854,Yes,Both,1.603138708416048
Male,0,No,No,-1.114484000394952,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,-0.2861973739238045,-0.8771347954790946,No,Both,-0.02051759347843376
Male,0,No,No,0.02560523738943971,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,-1.475959552885699,-0.7014241144597244,No,Phone only,-1.102955128074755
Female,0,No,No,0.3513450196135517,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.524701988273688,0.4341662685330242,No,Both,1.0619199411178875
Female,0,Yes,Yes,0.06632271016745371,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,-0.11670611379236134,-0.12640506556517742,No,Internet only,1.603138708416048
Female,0,Yes,Yes,-0.7887442181708402,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.4726361948439062,-0.8934353469821469,No,Phone only,-1.102955128074755
Female,0,No,No,-0.5037219087247422,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.5241482444916978,-0.852342075736969,No,Phone only,-1.102955128074755
Female,1,No,No,0.7585197473936917,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.5008847381991466,-0.5787177978000763,No,Phone only,-1.102955128074755
Female,0,Yes,No,-1.1959189459509803,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.8886096938500218,-0.8985306479255908,Yes,Both,-0.02051759347843376
Female,0,No,Yes,0.3513450196135517,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6501050795001381,-0.19315130216630896,No,Both,-1.102955128074755
Female,0,No,No,-0.7887442181708402,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.5058697752618362,-0.9033171427512503,No,Phone only,-1.102955128074755
Male,0,Yes,Yes,0.1070401829454677,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),-1.306468292754256,-0.6487064986379449,No,Phone only,-1.102955128074755
Male,0,Yes,No,-0.8294616909488542,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.5346720623990668,-0.6234726272989844,Yes,Both,-0.02051759347843376
Male,0,No,No,-1.1552014731729663,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,1.001603867270984,-0.8466512201377979,No,Both,1.0619199411178875
Female,0,No,No,0.4327799651695797,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.5221557948911076,-0.08978948302787465,Yes,Internet only,0.5207011738197268
Female,1,Yes,Yes,-0.8294616909488542,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-1.1785190081452255,-0.8487025750630804,No,Internet only,-0.5617363607765944
Male,1,Yes,No,1.4507167846199296,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3472331036174559,2.2145438254597707,Yes,Both,1.0619199411178875
Male,1,No,No,-0.3001345448346723,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8038640637843003,0.005058110291644774,Yes,Both,-0.02051759347843376
Female,0,No,No,-1.0330490548389242,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,-1.479282910927492,-0.9487336996454108,No,Phone only,-1.102955128074755
Male,1,Yes,No,1.3692818390639017,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.5316794749369675,2.2992890472117695,Yes,Both,1.603138708416048
Female,0,Yes,No,0.8399546929497197,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,1.5200477217906923,1.5686317149538436,No,Both,2.1443574757142088
Male,1,No,No,1.2471294207298596,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.4834907833309694,2.0962269671886307,No,Both,1.603138708416048
Female,0,Yes,Yes,1.5321517301759575,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.6430119693370333,2.4017023904170083,Yes,Both,2.1443574757142088
Male,1,Yes,No,-0.21869959927864427,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),-0.9392372291361294,-0.5504399804429545,Yes,Internet only,-0.5617363607765944
Female,0,No,No,-1.2773538915070082,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.19901290017797385,-0.9744969529005734,Yes,Both,-1.102955128074755
Female,0,No,No,-1.114484000394952,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.489252985052871,-0.9573582133635347,No,Phone only,-1.102955128074755
Female,1,Yes,No,0.1884751285014957,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,-1.5008847381991466,-0.6846382962001536,No,Phone only,-1.102955128074755
Male,0,No,No,-1.1959189459509803,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,-0.8179346606106848,-0.9480278570904749,Yes,Internet only,-0.02051759347843376
Female,0,No,Yes,-0.8294616909488542,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3934293456228643,-0.6117600524030159,No,Both,-1.102955128074755
Female,0,Yes,Yes,0.2291926012795097,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),-1.5008847381991466,-0.669065644831879,No,Phone only,-1.102955128074755
Female,0,No,No,-0.9516141092828962,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6825614952588556,-0.660992570609799,No,Both,-0.02051759347843376
Male,0,Yes,No,-0.7887442181708402,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.03616835613011656,-0.6076794001322924,No,Both,-0.02051759347843376
Male,1,Yes,No,-0.1372646537226163,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9866487560829155,0.16495350656448124,Yes,Both,-0.02051759347843376
Female,0,Yes,Yes,0.5956498562816357,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),-1.4859296270110782,-0.5571895998745295,No,Phone only,-1.102955128074755
Male,0,Yes,No,1.1656944751738316,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),1.151154979151669,1.6163422601515458,No,Both,1.0619199411178875
Male,0,No,No,-0.6665917998367983,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.4875913060319748,-0.8840829331292454,No,Phone only,-1.102955128074755
Female,0,Yes,Yes,0.3513450196135517,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,0.4549114693960351,0.3735299815480569,No,Both,1.603138708416048
Female,0,No,Yes,0.4327799651695797,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,-1.3181000459005314,-0.5336100470237002,No,Phone only,-1.102955128074755
